blockNumber,horizon,min_flag,reference_blockNumber,horizon_label,closest_blockNumber,volume_500,volume_3000,cum_volume_500,cum_volume_3000,cum_volume_base,s0,w0,blsame_1,slsame_1,wlsame_1,slsame_2,wlsame_2,slsame_3,wlsame_3,vol_0_3,avg-USD-isame_01,avg-USD-isame_12,avg-USD-isame_23,blother_1,slother_1,wlother_1,slother_2,wlother_2,slother_3,wlother_3,avg-USD-iother_01,avg-USD-iother_12,avg-USD-iother_23,binance-midprice-01,binance-midprice-12,binance-midprice-23,pool,rate-count-isame_03,rate-count-iother_03,binance-btc-03
14552530,10.0,0,14552340,20,,0.0,0.0,1241667.2987003378,0.0,1241667.2987003378,3214.056545805724,13860.0,991.0,28367.39971635512,3120.0,4946.339721344699,2760.0,405.7385905811804,3660.0,0.004186301520611,34666.1507477213,175578.7481111672,4946.339721344699,347.0,63806.37879143141,2390.0,1108617.5138129666,90.0,79.28821287287236,780.0,137732.64628783945,106743.71266795136,121143.2454941487,0.0758334099064817,0.0759153804564742,0.0757268281807339,3000,13.0,24.0,23.738339157577606
14553015,10.0,0,14552833,20,,0.0,0.0,732432.1600949321,1237724.0268952907,1970156.186990223,465.3627626595736,4020.0,1021.0,3214.056545805724,13860.0,28367.39971635512,3120.0,4946.339721344699,2760.0,0.0037684050128835,5086.446568119432,34666.1507477213,175578.7481111672,260.0,49727.56251024432,1750.0,1331317.1443576412,180.0,63806.37879143141,2390.0,25252.65669324938,301083.5547363553,203633.3959277936,0.0759415941607146,0.0758334099064817,0.0759153804564742,3000,14.0,27.0,12.733387675083508
14553617,10.0,0,14553427,20,14553617.0,146086.67475246888,0.0,214773.0649623423,0.0,214773.0649623423,81104.373123781,2760.0,1087.0,465.3627626595736,4020.0,3214.056545805724,13860.0,28367.39971635512,3120.0,0.0135787911826964,140121.91188557268,5086.446568119432,34666.1507477213,128.0,247299.17230642817,1210.0,5412.176932274628,860.0,10820.120648133588,860.0,0.0,127858.16701267671,5137.122669892975,0.0761056831754763,0.0759415941607146,0.0758334099064817,3000,15.0,5.0,11.39621171484637
14554979,10.0,0,14554789,20,14554979.0,126247.55714124354,393879.7761590308,6895695.68990149,393879.7761590308,7289575.46606052,225859.3922594633,9420.0,1956.0,81104.373123781,2760.0,465.3627626595736,4020.0,3214.056545805724,13860.0,0.0089722523913998,151627.1146056319,140121.91188557268,5086.446568119432,1378.0,94762.6363846016,3750.0,247299.17230642817,1210.0,5412.176932274628,860.0,272797.76743122784,80521.85159441463,127858.16701267671,0.0761462021179406,0.0761056831754763,0.0759415941607146,3000,30.0,86.0,13.369674860223705
14555462,10.0,0,14555272,20,,0.0,0.0,316623.654032261,306.36190481827066,316930.01593707927,39.69781149357116,180.0,171.0,1397625.3269868148,4020.0,468775.3046193263,780.0,268837.0921123141,1560.0,0.0,427.6037628681836,1397625.3269868148,468775.3046193263,1861.0,94762.6363846016,3750.0,247299.17230642817,1210.0,5412.176932274628,860.0,212779.50921871007,80521.85159441463,127858.16701267671,0.0761364077465242,0.0761189584503476,0.0762186883426691,3000,4.0,130.0,16.561264380854936
14556137,10.0,0,14555947,20,,0.0,0.0,247591.56468702664,2923.501175994448,250515.0658630211,6169.134187545552,6600.0,792.0,39.69781149357116,180.0,1397625.3269868148,4020.0,468775.3046193263,780.0,0.0398281322491154,29939.0573941082,427.6037628681836,1397625.3269868148,1322.0,1416673.5178864326,620.0,94762.6363846016,3750.0,247299.17230642817,1210.0,16536.62435245255,211253.2807598806,80521.85159441463,0.07611576314647,0.0761364077465242,0.0761189584503476,3000,6.0,145.0,17.362694399138405
14557446,10.0,0,14557256,20,,0.0,0.0,602130.5255245836,325.669460073552,602456.1949846572,6284.7353894473645,2400.0,189.0,12326.318878416672,2280.0,2971.52926059476,3360.0,5253.988429455148,4320.0,0.0372270091168042,9302.999124250677,12326.318878416672,2971.52926059476,1024.0,42673.06051383421,1570.0,2804.177647564788,2180.0,2365.3769267553635,1220.0,23381.64717211837,134678.4391305575,47965.47462170173,0.0762107959317825,0.076102582820566,0.0760996372887864,3000,7.0,38.0,7.0225157903877635
14557660,10.0,0,14557470,20,14557660.0,137655.48905256143,0.0,396000.007023957,6423.226127420683,402423.2331513776,179597.22815414015,1200.0,393.0,6284.7353894473645,2400.0,12326.318878416672,2280.0,2971.52926059476,3360.0,0.0341404058617217,89961.44880710685,9302.999124250677,12326.318878416672,931.0,1283189.545948996,90.0,42673.06051383421,1570.0,2804.177647564788,2180.0,12768.331089597832,56497.70331396903,134678.4391305575,0.0762480405138998,0.0762107959317825,0.076102582820566,3000,8.0,57.0,9.084819262067027
14559530,10.0,0,14559340,20,14559530.0,174212.7960766339,79955.9460709928,1108566.2677145414,208340.7530633154,1316907.020777857,8721126.785399657,1680.0,1870.0,11043.056915855252,8760.0,179597.22815414015,1200.0,6284.7353894473645,2400.0,0.0035113225406957,1749176.5105186792,154504.3216120027,89961.44880710685,936.0,1249206.4997376783,120.0,44352.38369583421,1770.0,2086.9660879682465,6840.0,4308.802256202812,174178.44513073584,53522.50167167193,0.0764243992836214,0.0763203201978503,0.0762480405138998,3000,26.0,78.0,6.522674285867116
14560431,10.0,0,14560241,20,14560431.0,4027.167065101295,0.0,1163503.025369429,0.0,1163503.025369429,205635.11072497224,600.0,1060.0,8721126.785399657,1680.0,11043.056915855252,8760.0,179597.22815414015,1200.0,0.0038629634061687,227975.859195662,1749176.5105186792,154504.3216120027,434.0,80.77743967913572,760.0,23863.06835004317,4320.0,1249206.4997376783,120.0,119506.10423179188,126425.96371353332,52022.6911152956,0.0761635433320563,0.0764243992836214,0.0763203201978503,3000,41.0,60.0,9.83267879210069
14560761,10.0,0,14560573,20,,0.0,0.0,5547209.53555624,246536.1772088432,5793745.712765084,43902.16234274086,13860.0,1233.0,205635.11072497224,600.0,8721126.785399657,1680.0,11043.056915855252,8760.0,0.004338502176235,188507.195875796,227975.859195662,1749176.5105186792,605.0,80.19659516951154,1410.0,80.77743967913572,760.0,23863.06835004317,4320.0,105529.16788775937,114683.34989639193,126425.96371353332,0.0766729856387041,0.0761635433320563,0.0764243992836214,3000,40.0,60.0,9.008902302117486
14561982,10.0,0,14561794,20,,0.0,0.0,4842572.089131218,3081560.215224498,7924132.304355716,11439725.676701004,60.0,1553.0,43902.16234274086,13860.0,205635.11072497224,600.0,8721126.785399657,1680.0,0.0036206694054968,531207.8520837702,188507.195875796,227975.859195662,294.0,15096.750268838008,3000.0,78.71536008224555,2555.0,33110057.31829936,10.0,145255.90501354035,122246.45843017008,55562.95386365012,0.0760851629177598,0.0766729856387041,0.0761635433320563,3000,69.0,61.0,61.913821641360656
14562298,10.0,0,14562108,20,,0.0,0.0,690592.8296082374,39102.70329673082,729695.5329049681,18965.06262828644,13860.0,1535.0,11439725.676701004,60.0,43902.16234274086,13860.0,205635.11072497224,600.0,0.0051003511948234,222941.6144024621,531207.8520837702,188507.195875796,327.0,77.91087979276408,2210.0,15096.750268838008,3000.0,78.71536008224555,2555.0,149818.5676856997,130897.9039935826,122246.45843017008,0.0753890203601355,0.0760851629177598,0.0766729856387041,3000,60.0,74.0,73.79326011709315
14563190,10.0,0,14563000,20,14563190.0,409156.9908124208,0.0,635769.1714667059,0.0,635769.1714667059,19446.431430915047,3300.0,1206.0,18965.06262828644,13860.0,11439725.676701004,60.0,43902.16234274086,13860.0,0.0040605186034241,73750.63555618524,222941.6144024621,531207.8520837702,313.0,166476.5781170248,1200.0,1264542.9933501612,100.0,227513.54396625084,1200.0,69372.30896447034,138899.02135047907,1264542.9933501612,0.0753185776041666,0.0753890203601355,0.0760851629177598,3000,63.0,21.0,72.08427688099377
14565696,10.0,0,14565506,20,14565696.0,174657.20912706442,0.0,4978415.06582096,3626243.3683390105,8604658.434159972,34693.929871044485,3600.0,3398.0,19446.431430915047,3300.0,18965.06262828644,13860.0,11439725.676701004,60.0,0.0025799057358421,187463.7759684673,73750.63555618524,222941.6144024621,854.0,810601.2872081989,100.0,452378.370468128,1170.0,76.15870993202171,780.0,125462.43871523728,94732.18467310164,108371.72426724384,0.0749343655080213,0.0753185776041666,0.0753890203601355,3000,191.0,243.0,18.1175575561784
14567499,10.0,0,14567309,20,,0.0,0.0,1956305.9335570347,124208.6679146625,2080514.6014716967,185789.71093022887,8040.0,4309.0,34693.929871044485,3600.0,19446.431430915047,3300.0,18965.06262828644,13860.0,0.0020030869417805,170553.64668741607,187463.7759684673,73750.63555618524,1257.0,25676.519084038508,510.0,33157.78329510696,1950.0,1360521.949205679,80.0,219882.3987096639,39728.29642075524,50204.98594980218,0.0748052710995595,0.0749343655080213,0.0753185776041666,3000,269.0,182.0,14.06714205441446
14568245,10.0,0,14568056,20,14568245.0,74056.2522448731,0.0,2156028.58932948,900782.5271839808,3056811.116513461,233.0125786562812,6180.0,2550.0,185789.71093022887,8040.0,34693.929871044485,3600.0,19446.431430915047,3300.0,0.0019056165101439,110195.8190844024,170553.64668741607,187463.7759684673,2004.0,25676.519084038508,510.0,33157.78329510696,1950.0,1360521.949205679,80.0,180327.4368287292,39728.29642075524,50204.98594980218,0.075145932328978,0.0748052710995595,0.0749343655080213,3000,264.0,257.0,19.005395644150582
14569001,10.0,0,14568811,20,,0.0,0.0,6306667.3557999935,1660831.273071614,7967498.628871608,30382.19106152016,1920.0,130.0,6861208.564215261,60.0,56380.9661253214,9420.0,10632415.950599143,60.0,0.0073444861214085,30382.19106152016,480176.7894815872,182074.19725738067,686.0,21195.672306767505,890.0,14376.051052593655,1240.0,25676.519084038508,510.0,47309.98718888453,40373.46952030712,177563.7841739193,0.075263776096025,0.0750792408412061,0.075167852624575,3000,35.0,293.0,42.84047467597041
14571708,10.0,0,14571518,20,,0.0,0.0,169946.80692523357,29436.40256311,199383.2094883436,4991.0378265445,3180.0,2765.0,30382.19106152016,1920.0,6861208.564215261,60.0,56380.9661253214,9420.0,0.0037874375331371,145587.88449447363,30382.19106152016,480176.7894815872,811.0,1320632.532676997,100.0,103.52482612840224,3600.0,432.9994916657419,3360.0,132691.85527189833,182265.4041507866,98493.57671251324,0.0752636032976156,0.075263776096025,0.0750792408412061,3000,69.0,125.0,82.72398370234129
14573825,10.0,0,14573637,20,,0.0,0.0,1250885.779348916,0.0,1250885.779348916,7416.843410491171,2280.0,4826.0,4991.0378265445,3180.0,30382.19106152016,1920.0,6861208.564215261,60.0,0.0035626829060383,89494.56012062187,145587.88449447363,30382.19106152016,1031.0,7285.535947255362,1020.0,24965.63457412428,1290.0,22616.60072891527,1910.0,88555.79613990877,528735.5273105708,88094.65598391883,0.0757972626330337,0.0752636032976156,0.075263776096025,3000,62.0,101.0,116.38499067385112
14574061,10.0,0,14573871,20,,0.0,0.0,1177214.900958558,0.0,1177214.900958558,891947.0395779952,1860.0,2353.0,7416.843410491171,2280.0,4991.0378265445,3180.0,30382.19106152016,1920.0,0.0035626829060383,891947.0395779952,89494.56012062187,145587.88449447363,1211.0,211.4443619336704,6000.0,7285.535947255362,1020.0,24965.63457412428,1290.0,186504.4117065525,85881.38130258158,528735.5273105708,0.0755129810319005,0.0757972626330337,0.0752636032976156,3000,62.0,113.0,94.07433309123097
14574568,10.0,0,14574378,20,,0.0,0.0,290121.2753864179,485402.7455456996,775524.0209321175,4031.678689026605,4020.0,741.0,891947.0395779952,1860.0,7416.843410491171,2280.0,4991.0378265445,3180.0,0.0070091409293888,74468.54562500135,891947.0395779952,89494.56012062187,1718.0,211.4443619336704,6000.0,7285.535947255362,1020.0,24965.63457412428,1290.0,122615.823826571,85881.38130258158,528735.5273105708,0.0760493547553042,0.0755129810319005,0.0757972626330337,3000,31.0,138.0,86.06406744651528
14575295,10.0,0,14575105,20,,0.0,0.0,273607.0309205536,310187.72385222843,583794.7547727821,4654.1121313929525,10020.0,727.0,687.5754183775404,2040.0,4031.678689026605,4020.0,891947.0395779952,1860.0,0.0019985579849975,4654.1121313929525,97718.38520424542,74468.54562500135,2445.0,211.4443619336704,6000.0,7285.535947255362,1020.0,24965.63457412428,1290.0,83778.58524696814,85881.38130258158,528735.5273105708,0.0762105239616945,0.0761321081371436,0.0760493547553042,3000,34.0,170.0,59.79146666829183
14575629,10.0,0,14575439,20,14575629.0,9019.778483824462,0.0,292730.0377002579,166757.12166887766,459487.1593691356,8646.203975250115,13860.0,486.0,4654.1121313929525,10020.0,687.5754183775404,2040.0,4031.678689026605,4020.0,0.0022361830019233,75343.9967187268,4654.1121313929525,97718.38520424542,2779.0,211.4443619336704,6000.0,7285.535947255362,1020.0,24965.63457412428,1290.0,78921.49420582395,85881.38130258158,528735.5273105708,0.0762484966595172,0.0762105239616945,0.0761321081371436,3000,27.0,178.0,43.46158295027625
14576842,10.0,0,14576652,20,14576842.0,16675.45530036968,0.0,2003784.396505145,420334.181991756,2424118.5784969013,0.0277767034821675,4020.0,1547.0,8646.203975250115,13860.0,4654.1121313929525,10020.0,687.5754183775404,2040.0,0.0094857288838295,45553.3253118887,75343.9967187268,4654.1121313929525,869.0,78801.67895527661,270.0,1272060.90024574,100.0,211.4443619336704,6000.0,48555.9684835934,108206.97212914751,77118.05081182453,0.0760970286149588,0.0762484966595172,0.0762105239616945,3000,16.0,168.0,49.87939158229487
14577158,10.0,0,14576968,20,,0.0,0.0,3696243.175545707,998166.9412684818,4694410.116814189,13728.881887687412,5760.0,1529.0,0.0277767034821675,4020.0,8646.203975250115,13860.0,4654.1121313929525,10020.0,0.0107346477892364,324732.64657681604,45553.3253118887,75343.9967187268,1185.0,78801.67895527661,270.0,1272060.90024574,100.0,211.4443619336704,6000.0,84603.96784240486,108206.97212914751,77118.05081182453,0.0756987431916096,0.0760970286149588,0.0762484966595172,3000,19.0,192.0,176.89721299579307
14579334,10.0,0,14579149,20,,0.0,0.0,756977.6155810301,0.0,756977.6155810301,2644.992495884572,3360.0,2497.0,13728.881887687412,5760.0,0.0277767034821675,4020.0,8646.203975250115,13860.0,0.0054542751914527,323508.019799854,324732.64657681604,45553.3253118887,506.0,10381.471719623996,740.0,966776.2171217127,70.0,1318268.6915209745,90.0,50861.21582837702,74577.52377777846,219617.342993158,0.0751415208137389,0.0756987431916096,0.0760970286149588,3000,68.0,89.0,221.47641374063627
14581670,10.0,0,14581480,20,,0.0,0.0,710867.8631209363,1011.5424695838642,711879.4055905202,156367.59781677375,600.0,4512.0,2644.992495884572,3360.0,13728.881887687412,5760.0,0.0277767034821675,4020.0,0.0041052122870209,257608.69160683648,323508.019799854,324732.64657681604,2156.0,5488.813758411748,2690.0,1998.7989522413989,270.0,10381.471719623996,740.0,173013.08839392842,160250.4395680862,73551.67180652749,0.0753006549856458,0.0751415208137389,0.0756987431916096,3000,97.0,249.0,213.43250137574873
14582122,10.0,0,14581937,20,,0.0,0.0,472673.6735055774,0.0,472673.6735055774,27317.40298138311,180.0,2788.0,156367.59781677375,600.0,2644.992495884572,3360.0,13728.881887687412,5760.0,0.0032045547722273,19961.172950828404,257608.69160683648,323508.019799854,2467.0,5540.564889988366,1000.0,5488.813758411748,2690.0,1998.7989522413989,270.0,6103.577847627416,167941.56897374764,160250.4395680862,0.0752907345783569,0.0753006549856458,0.0751415208137389,3000,96.0,246.0,74.78564233593612
14582412,10.0,0,14582227,20,,0.0,0.0,485304.3565032507,0.0,485304.3565032507,10619.611507088208,9900.0,747.0,27317.40298138311,180.0,156367.59781677375,600.0,2644.992495884572,3360.0,0.0057238607335562,5465.525252637134,19961.172950828404,257608.69160683648,477.0,31000.324792430387,4320.0,5540.564889988366,1000.0,5488.813758411748,2690.0,62248.909021165935,24768.96906445628,167941.56897374764,0.0754112489492213,0.0752907345783569,0.0753006549856458,3000,42.0,253.0,19.41324822963009
14583412,10.0,0,14583229,20,14583412.0,114550.04294899324,0.0,1184575.353339235,0.0,1184575.353339235,86146.29845383344,13080.0,1292.0,10619.611507088208,9900.0,27317.40298138311,180.0,156367.59781677375,600.0,0.010483406777926,571381.9696915015,5465.525252637134,19961.172950828404,867.0,2987694.5802694354,10.0,20600.29111839189,660.0,31000.324792430387,4320.0,306985.18498142355,382335.0020556074,50274.687804679845,0.0753622007230634,0.0754112489492213,0.0752907345783569,3000,21.0,99.0,61.83777968732964
14584655,10.0,0,14584465,20,14584655.0,461018.80890737416,0.0,943033.8526858916,0.0,943033.8526858916,22229.217690336343,7860.0,2238.0,86146.29845383344,13080.0,10619.611507088208,9900.0,27317.40298138311,180.0,0.0060344369361059,248316.61568148603,571381.9696915015,5465.525252637134,1349.0,106.8768600854946,3600.0,2987694.5802694354,10.0,20600.29111839189,660.0,155562.17726425637,279604.1054395004,382335.0020556074,0.0751582968105498,0.0753622007230634,0.0754112489492213,3000,29.0,188.0,175.1662492862427
14584931,10.0,0,14584741,20,14584931.0,41484.833631644695,0.0,290821.22298609256,0.0,290821.22298609256,2483.351517126868,13080.0,1512.0,22229.217690336343,7860.0,86146.29845383344,13080.0,10619.611507088208,9900.0,0.0053724170241276,159578.0181475478,248316.61568148603,571381.9696915015,1625.0,106.8768600854946,3600.0,2987694.5802694354,10.0,20600.29111839189,660.0,156660.1785459892,279604.1054395004,382335.0020556074,0.0754913674460314,0.0751582968105498,0.0753622007230634,3000,31.0,202.0,178.28667608020524
14585265,10.0,0,14585075,20,14585265.0,39922.75682844273,0.0,2797500.264168784,337953.14770907373,3135453.411877857,12501.647409313868,2880.0,334.0,17703157.8928968,60.0,2483.351517126868,13080.0,22229.217690336343,7860.0,0.0043500704249488,12501.647409313868,9256886.642447136,159578.0181475478,1813.0,1328931.8263356583,100.0,106.8768600854946,3600.0,2987694.5802694354,10.0,90249.14681131326,162325.11169637102,279604.1054395004,0.0753835829002993,0.0755536311533547,0.0754913674460314,3000,7.0,156.0,53.479592574398275
14586022,10.0,0,14585832,20,,0.0,0.0,1047334.6787808042,153190.2639487506,1200524.9427295548,4916.641468389317,7200.0,807.0,12501.647409313868,2880.0,17703157.8928968,60.0,2483.351517126868,13080.0,0.0283506367961207,211393.13776584849,12501.647409313868,9256886.642447136,871.0,132214.62774280447,330.0,1328931.8263356583,100.0,106.8768600854946,3600.0,451468.4623559538,179525.13446575002,162325.11169637102,0.0753716238157322,0.0753835829002993,0.0755536311533547,3000,8.0,177.0,53.58367177200431
14586644,10.0,0,14586454,20,,0.0,0.0,182887.7373628827,54816.13518023176,237703.87254311447,7128.278460572295,8460.0,622.0,3814730.652279258,6180.0,4916.641468389317,7200.0,12501.647409313868,2880.0,0.0056644942837289,7128.278460572295,397993.0366489862,211393.13776584849,1493.0,132214.62774280447,330.0,1328931.8263356583,100.0,106.8768600854946,3600.0,201867.9964802057,179525.13446575002,162325.11169637102,0.0756876011390527,0.0756919710645521,0.0753716238157322,3000,18.0,219.0,35.122131943108286
14587506,10.0,0,14587316,20,14587506.0,450355.9303144403,0.0,4022184.639041582,205.85894467750003,4022390.4979862594,36980.74841799678,5100.0,892.0,7128.278460572295,8460.0,3814730.652279258,6180.0,4916.641468389317,7200.0,0.0015297725704109,49523.17772181804,7128.278460572295,397993.0366489862,418.0,30192.47251928216,1240.0,7919210.391233725,10.0,132214.62774280447,330.0,65738.36881510375,126790.26711686852,236345.7460864284,0.0756547963662794,0.0756876011390527,0.0756919710645521,3000,22.0,195.0,30.321585887165437
14587749,10.0,0,14587562,20,,0.0,0.0,7089303.790404189,100066.15881181722,7189369.949216006,52496.59126767053,10800.0,1108.0,36980.74841799678,5100.0,7128.278460572295,8460.0,3814730.652279258,6180.0,0.0119103485321346,18373.09223616276,49523.17772181804,7128.278460572295,664.0,30192.47251928216,1240.0,7919210.391233725,10.0,132214.62774280447,330.0,97754.01710578224,126790.26711686852,236345.7460864284,0.0757076063258636,0.0756547963662794,0.0756876011390527,3000,13.0,242.0,31.234971962081026
14588995,10.0,0,14588805,20,,0.0,0.0,421162.6395854162,568160.8321008703,989323.4716862866,4057.5914631283367,600.0,1489.0,52496.59126767053,10800.0,36980.74841799678,5100.0,7128.278460572295,8460.0,0.0115030281219868,162060.65222613091,18373.09223616276,49523.17772181804,1617.0,78959.04660440967,1740.0,30192.47251928216,1240.0,7919210.391233725,10.0,140013.22268997144,97234.21984091112,126790.26711686852,0.0755741197800127,0.0757076063258636,0.0756547963662794,3000,18.0,254.0,64.53830382439305
